benchmark,language,size_or_limit,result,time_ms
collatz,C,1000000,837799:524,150.5
collatz,C++,1000000,837799:524,169.31
collatz,Rust,1000000,837799:524,107.9
collatz,Python,1000000,837799:524,5318.3
collatz,JS,1000000,837799:524,1928.2
collatz,Bun,1000000,837799:524,390.3
collatz,Deno,1000000,837799:524,661.1
collatz,Python+NumPy,1000000,837799:524,5260.3
collatz,C# native,1000000,837799:524,173
collatz,C# vectorized,1000000,837799:524,170
collatz,Poly VM,1000000,837799:524,4150
