benchmark,language,size_or_limit,result,time_ms
collatz,C,1000000,837799:524,161.9
collatz,C++,1000000,837799:524,180.606
collatz,Rust,1000000,837799:524,115.1
collatz,Python,1000000,837799:524,5485.5
collatz,JS,1000000,837799:524,1992.0
collatz,Bun,1000000,837799:524,480.3
collatz,Deno,1000000,837799:524,661.5
collatz,Python+NumPy,1000000,837799:524,5235.2
collatz,C# native,1000000,837799:524,178
collatz,C# vectorized,1000000,837799:524,170
collatz,Poly VM,1000000,837799:524,4144
