benchmark,language,size_or_limit,result,time_ms
sieve,C,1000000,78498,3.9
sieve,C++,1000000,78498,4.94383
sieve,Rust,1000000,78498,4.0
sieve,Python,1000000,78498,1165.9
sieve,JS,1000000,78498,84.5
sieve,Bun,1000000,78498,166.1
sieve,Deno,1000000,78498,40.7
sieve,Python+NumPy,1000000,78498,2.7
sieve,C# native,1000000,78498,4
sieve,C# vectorized,1000000,78498,5
sieve,Poly VM,1000000,78498,8
