benchmark,language,size_or_limit,result,time_ms
collatz,C,1000000,837799:524,167.5
collatz,C++,1000000,837799:524,175.137
collatz,Rust,1000000,837799:524,124.3
collatz,Python,1000000,837799:524,5777.8
collatz,JS,1000000,837799:524,2221.9
collatz,Bun,1000000,837799:524,394.3
collatz,Deno,1000000,837799:524,694.3
collatz,Python+NumPy,1000000,837799:524,5658.0
collatz,C# native,1000000,837799:524,187
collatz,C# vectorized,1000000,837799:524,182
collatz,Poly VM,1000000,837799:524,4864
