benchmark,language,size_or_limit,result,time_ms
collatz,C,1000000,837799:524,154.2
collatz,C++,1000000,837799:524,176.143
collatz,Rust,1000000,837799:524,112.9
collatz,Python,1000000,837799:524,5402.4
collatz,JS,1000000,837799:524,2068.9
collatz,Bun,1000000,837799:524,404.2
collatz,Deno,1000000,837799:524,706.1
collatz,Python+NumPy,1000000,837799:524,5300.5
collatz,C# native,1000000,837799:524,180
collatz,C# vectorized,1000000,837799:524,181
collatz,Poly VM,1000000,837799:524,4109
