benchmark,language,size_or_limit,result,time_ms
collatz,C,1000000,837799:524,168.5
collatz,C++,1000000,837799:524,181.368
collatz,Rust,1000000,837799:524,121.5
collatz,Python,1000000,837799:524,6207.2
collatz,JS,1000000,837799:524,2751.4
collatz,Bun,1000000,837799:524,417.0
collatz,Deno,1000000,837799:524,784.8
collatz,Python+NumPy,1000000,837799:524,6977.5
collatz,C# native,1000000,837799:524,192
collatz,C# vectorized,1000000,837799:524,191
collatz,Poly VM,1000000,837799:524,4557
