benchmark,language,size_or_limit,result,time_ms
collatz,C,1000000,837799:524,162.9
collatz,C++,1000000,837799:524,171.289
collatz,Rust,1000000,837799:524,123.1
collatz,Python,1000000,837799:524,5443.0
collatz,JS,1000000,837799:524,2063.4
collatz,Bun,1000000,837799:524,394.2
collatz,Deno,1000000,837799:524,675.8
collatz,Python+NumPy,1000000,837799:524,5267.3
collatz,C# native,1000000,837799:524,173
collatz,C# vectorized,1000000,837799:524,179
collatz,Poly VM,1000000,837799:524,4734
