benchmark,language,size_or_limit,result,time_ms,prep_ms
sieve,C,1000000,78498,5.3
sieve,C++,1000000,78498,4.79946
sieve,Rust,1000000,78498,5.0
sieve,Python,1000000,78498,1260.5
sieve,JS,1000000,78498,65.1
sieve,Bun,1000000,78498,188.7
sieve,Deno,1000000,78498,44.8
sieve,Python+NumPy,1000000,78498,3.4
sieve,C# native,1000000,78498,4
sieve,C# vectorized,1000000,78498,5
sieve,Poly VM,1000000,78498,3,16
mandelbrot,C,128,458080,0.8
mandelbrot,C++,128,458080,0.804958
mandelbrot,Rust,128,458080,0.9
mandelbrot,Python,128,458080,58.3
mandelbrot,JS,128,458080,3.9
mandelbrot,Bun,128,458080,3.3
mandelbrot,Deno,128,458080,4.0
mandelbrot,Python+NumPy,128,458080,22.7
mandelbrot,C# native,128,458080,1
mandelbrot,C# vectorized,128,458080,1
mandelbrot,Poly VM,128,458080,2,17
nqueens,C,8,92,0.0
nqueens,C++,8,92,0.016708
nqueens,Rust,8,92,0.0
nqueens,Python,8,92,0.7
nqueens,JS,8,92,0.9
nqueens,Bun,8,92,0.7
nqueens,Deno,8,92,0.8
nqueens,Python+NumPy,8,92,1.4
nqueens,C# native,8,92,0
nqueens,C# vectorized,8,92,0
nqueens,Poly VM,8,92,0,17
collatz,C,1000000,837799:524,171.6
collatz,C++,1000000,837799:524,184.176
collatz,Rust,1000000,837799:524,119.1
collatz,Python,1000000,837799:524,5904.7
collatz,JS,1000000,837799:524,2169.7
collatz,Bun,1000000,837799:524,405.2
collatz,Deno,1000000,837799:524,694.1
collatz,Python+NumPy,1000000,837799:524,5493.9
collatz,C# native,1000000,837799:524,186
collatz,C# vectorized,1000000,837799:524,185
collatz,Poly VM,1000000,837799:524,348,33
