benchmark,language,size_or_limit,result,time_ms,prep_ms
sieve,C,1000000,78498,3.8
sieve,C++,1000000,78498,4.64896
sieve,Rust,1000000,78498,4.2
sieve,Python,1000000,78498,1104.1
sieve,JS,1000000,78498,69.4
sieve,Bun,1000000,78498,156.5
sieve,Deno,1000000,78498,51.2
sieve,Python+NumPy,1000000,78498,2.5
sieve,C# native,1000000,78498,4
sieve,C# vectorized,1000000,78498,5
