benchmark,language,size_or_limit,result,time_ms
sieve,C,1000000,78498,4.5
sieve,C++,1000000,78498,5.08871
sieve,Rust,1000000,78498,5.2
sieve,Python,1000000,78498,1252.0
sieve,JS,1000000,78498,64.7
sieve,Bun,1000000,78498,214.2
sieve,Deno,1000000,78498,47.9
sieve,Python+NumPy,1000000,78498,2.7
sieve,C# native,1000000,78498,4
sieve,C# vectorized,1000000,78498,6
sieve,Poly VM,1000000,78498,6
