benchmark,language,size_or_limit,result,time_ms
sieve,C,1000000,78498,3.9
sieve,C++,1000000,78498,4.14408
sieve,Rust,1000000,78498,4.0
sieve,Python,1000000,78498,1227.9
sieve,JS,1000000,78498,55.3
sieve,Bun,1000000,78498,152.7
sieve,Deno,1000000,78498,44.5
sieve,Python+NumPy,1000000,78498,2.7
sieve,C# native,1000000,78498,4
sieve,C# vectorized,1000000,78498,5
sieve,Poly VM,1000000,78498,6
