benchmark,language,size_or_limit,result,time_ms
collatz,C,1000000,837799:524,161.0
collatz,C++,1000000,837799:524,171.353
collatz,Rust,1000000,837799:524,112.4
collatz,Python,1000000,837799:524,5437.8
collatz,JS,1000000,837799:524,2064.8
collatz,Bun,1000000,837799:524,420.1
collatz,Deno,1000000,837799:524,678.3
collatz,Python+NumPy,1000000,837799:524,5283.8
collatz,C# native,1000000,837799:524,177
collatz,C# vectorized,1000000,837799:524,176
collatz,Poly VM,1000000,837799:524,4163
