benchmark,language,size_or_limit,result,time_ms
collatz,C,1000000,837799:524,160.9
collatz,C++,1000000,837799:524,175.521
collatz,Rust,1000000,837799:524,111.6
collatz,Python,1000000,837799:524,5964.6
collatz,JS,1000000,837799:524,1901.6
collatz,Bun,1000000,837799:524,373.9
collatz,Deno,1000000,837799:524,658.7
collatz,Python+NumPy,1000000,837799:524,5431.3
collatz,C# native,1000000,837799:524,168
collatz,C# vectorized,1000000,837799:524,171
collatz,Poly VM,1000000,837799:524,4139
