benchmark,language,size_or_limit,result,time_ms
collatz,C,1000000,837799:524,158.3
collatz,C++,1000000,837799:524,194.467
collatz,Rust,1000000,837799:524,109.7
collatz,Python,1000000,837799:524,5495.6
collatz,JS,1000000,837799:524,2086.9
collatz,Bun,1000000,837799:524,374.9
collatz,Deno,1000000,837799:524,683.4
collatz,Python+NumPy,1000000,837799:524,5369.0
collatz,C# native,1000000,837799:524,172
collatz,C# vectorized,1000000,837799:524,169
collatz,Poly VM,1000000,837799:524,4164
