benchmark,language,size_or_limit,result,time_ms
sieve,C,1000000,78498,4.4
sieve,C++,1000000,78498,5.11808
sieve,Rust,1000000,78498,4.1
sieve,Python,1000000,78498,1152.3
sieve,JS,1000000,78498,58.4
sieve,Bun,1000000,78498,163.0
sieve,Deno,1000000,78498,42.8
sieve,Python+NumPy,1000000,78498,2.6
sieve,C# native,1000000,78498,4
sieve,C# vectorized,1000000,78498,5
sieve,Poly VM,1000000,78498,6
