benchmark,language,size_or_limit,result,time_ms
collatz,C,1000000,837799:524,168.1
collatz,C++,1000000,837799:524,171.121
collatz,Rust,1000000,837799:524,114.6
collatz,Python,1000000,837799:524,5450.2
collatz,JS,1000000,837799:524,2009.4
collatz,Bun,1000000,837799:524,395.4
collatz,Deno,1000000,837799:524,672.5
collatz,Python+NumPy,1000000,837799:524,5282.5
collatz,C# native,1000000,837799:524,178
collatz,C# vectorized,1000000,837799:524,175
collatz,Poly VM,1000000,837799:524,4156
