benchmark,language,size_or_limit,result,time_ms
sieve,C,1000000,78498,3.9
sieve,C++,1000000,78498,4.19925
sieve,Rust,1000000,78498,4.5
sieve,Python,1000000,78498,1149.7
sieve,JS,1000000,78498,56.7
sieve,Bun,1000000,78498,159.4
sieve,Deno,1000000,78498,42.7
sieve,Python+NumPy,1000000,78498,2.5
sieve,C# native,1000000,78498,4
sieve,C# vectorized,1000000,78498,5
sieve,Poly VM,1000000,78498,6
