benchmark,language,size_or_limit,result,time_ms
collatz,C,10000,6171:261,1.0
collatz,C++,10000,6171:261,1.00546
collatz,Rust,10000,6171:261,0.8
collatz,Python,10000,6171:261,35.0
collatz,JS,10000,6171:261,3.0
collatz,Bun,10000,6171:261,4.1
collatz,Deno,10000,6171:261,2.9
collatz,Python+NumPy,10000,6171:261,35.4
collatz,C# native,10000,6171:261,1
collatz,C# vectorized,10000,6171:261,1
collatz,Poly VM,10000,6171:261,26
